num_vertices	greedy_byedge_withupdates_len	greedy_byedge_withupdates_perc	greedy_byedge_withupdates_nanos	greedy_len	greedy_perc	greedy_nanos	greedy_byedge_len	greedy_byedge_perc	greedy_byedge_nanos	greedy_withupdates_len	greedy_withupdates_perc	greedy_withupdates_nanos	
500	192902.837624	1.000000	3662618500	192902.837624	1.000000	5003900	192902.837624	1.000000	76055700	200228.226952	0.963415	379976300	
500	187248.646460	1.000000	3925898600	187248.646460	1.000000	4992400	187248.646460	1.000000	83563200	191614.050829	0.977218	376720800	
500	193312.706765	1.000000	4387875700	193468.166924	0.999196	5000800	193312.706765	1.000000	95052500	205101.399104	0.942523	390701400	
500	188968.361160	1.000000	3869442600	189142.584469	0.999079	5001100	188968.361160	1.000000	81562600	194172.609166	0.973198	377284500	
500	191425.910245	1.000000	3797308000	191425.910245	1.000000	5021900	191425.910245	1.000000	77694400	195339.454526	0.979965	382754500	
500	188363.099979	1.000000	4158817100	188482.848036	0.999365	5001400	188363.099979	1.000000	87769200	192805.279954	0.976960	370205400	
500	191851.666452	1.000000	3547851500	191915.693232	0.999666	5001300	191851.666452	1.000000	74021100	202690.944367	0.946523	434129900	
500	186323.532413	1.000000	3774332600	186372.129321	0.999739	5001400	186323.532413	1.000000	80017600	193245.211244	0.964182	380973800	
500	189755.841874	1.000000	3776946700	189845.898643	0.999526	6008300	189755.841874	1.000000	82038500	194665.593624	0.974779	379216200	
500	190331.396094	1.000000	3694463200	190389.053431	0.999697	6001600	190331.396094	1.000000	101158500	199029.785248	0.956296	412823400	
500	187795.698787	1.000000	3540849300	187864.386015	0.999634	6001900	187795.698787	1.000000	72529500	196072.184817	0.957789	408733000	
500	189652.363266	1.000000	4628204000	190909.520366	0.993415	6001000	189652.363266	1.000000	96219900	200127.439872	0.947658	379820200	
500	192334.308992	1.000000	4760650700	192917.773817	0.996976	5001100	192334.308992	1.000000	103072600	199325.917424	0.964924	369183000	
500	187070.965663	1.000000	2809796500	187070.965663	1.000000	5001000	187070.965663	1.000000	58039100	192567.433641	0.971457	374109000	
500	188389.688008	1.000000	3511421800	188389.688008	1.000000	5508900	188389.688008	1.000000	73029300	194143.479410	0.970363	365266600	
500	190280.339487	1.000000	3493128400	190530.815793	0.998685	4512300	190280.339487	1.000000	71020900	197385.473642	0.964004	380972400	
500	189245.689854	1.000000	2504974800	189245.689854	1.000000	6004800	189245.689854	1.000000	69571100	194466.681513	0.973152	378393300	
500	186787.698495	1.000000	4416360500	186787.698495	1.000000	5003800	186787.698495	1.000000	95471000	195416.131815	0.955846	377320600	
500	190929.571197	1.000000	3553090300	190929.571197	1.000000	6001500	190929.571197	1.000000	77443500	196740.375884	0.970465	381259200	
500	194494.350120	1.000000	3802669700	194519.042008	0.999873	4992100	194494.350120	1.000000	82564700	200001.387504	0.972465	386705900	
500	188206.615247	1.000000	3913358900	188206.615247	1.000000	5010700	188206.615247	1.000000	88035800	195291.087117	0.963724	378038700	
500	187574.257227	1.000000	3465099600	187574.257227	1.000000	5000400	187574.257227	1.000000	73554900	191419.839991	0.979910	374815700	
500	190635.041443	1.000000	3448336600	190795.297373	0.999160	6001600	190635.041443	1.000000	71464500	197648.379863	0.964516	368422400	
500	186657.055365	1.000000	3969107100	186657.055365	1.000000	5006300	186657.055365	1.000000	82306000	190489.848524	0.979879	366716900	
500	195135.483481	1.000000	2938565200	195252.637043	0.999400	5012400	195135.483481	1.000000	61518100	196826.372358	0.991409	377061100	
500	195211.849006	1.000000	3646684100	195211.849006	1.000000	5001700	195211.849006	1.000000	76549200	200446.940010	0.973883	367026400	
500	192743.344452	1.000000	4098463900	192743.344452	1.000000	5000000	192743.344452	1.000000	88039100	201347.992462	0.957265	464000600	
500	189210.659199	1.000000	3475914200	189347.769485	0.999276	5001600	189210.659199	1.000000	71703500	195699.510296	0.966843	389164300	
500	192020.853199	1.000000	3875314900	192020.853199	1.000000	6001400	192020.853199	1.000000	82901800	195748.153659	0.980959	393313600	
500	191443.276271	1.000000	3942000600	191443.276271	1.000000	5001200	191443.276271	1.000000	82937200	200642.710242	0.954150	398134800	
500	191487.898846	1.000000	3578734000	191487.898846	1.000000	5010000	191487.898846	1.000000	73708300	195231.685218	0.980824	391641000	
500	189095.653395	1.000000	3897999500	189095.653395	1.000000	4992500	189095.653395	1.000000	85098000	196597.269368	0.961843	413144400	
500	185554.371563	1.000000	4526526500	185554.371563	1.000000	5992700	185554.371563	1.000000	94542000	193750.424376	0.957698	372511700	
500	190735.979566	1.000000	3777712800	190737.324271	0.999993	5002400	190735.979566	1.000000	81357600	195242.594006	0.976918	380497400	
500	187343.064648	1.000000	3861394300	187930.129278	0.996876	5010300	187343.064648	1.000000	80931200	192912.405490	0.971130	392841600	
500	190752.807554	1.000000	2947917800	190752.807554	1.000000	5004600	190752.807554	1.000000	63027000	197185.930831	0.967375	364603200	
500	191026.127327	1.000000	4411325600	191026.127327	1.000000	5005700	191026.127327	1.000000	91021600	198564.827669	0.962034	378128700	
500	186506.916644	1.000000	2500304000	186506.916644	1.000000	5014800	186506.916644	1.000000	56530000	193075.606969	0.965979	384316000	
500	187643.281813	1.000000	4067870400	187643.281813	1.000000	4997500	187643.281813	1.000000	92064600	193893.074467	0.967767	365809500	
500	188138.817644	1.000000	4606886800	188138.817644	1.000000	5004400	188138.817644	1.000000	98082700	193692.160505	0.971329	374318000	
500	187654.551798	1.000000	3891775100	187940.450659	0.998479	6001300	187654.551798	1.000000	86036900	193201.924447	0.971287	380406900	
500	189933.791438	1.000000	4032276500	190288.996956	0.998133	5001200	189933.791438	1.000000	84048300	194974.774929	0.974145	399321800	
500	188392.145592	1.000000	3353743000	188392.145592	1.000000	5000700	188392.145592	1.000000	74021300	193295.362975	0.974634	368036500	
500	188719.594006	1.000000	3358518500	188719.594006	1.000000	5010600	188719.594006	1.000000	71028700	197056.101290	0.957695	450749300	
500	188834.941636	1.000000	4140631300	188834.941636	1.000000	4506300	188834.941636	1.000000	99532700	194586.523320	0.970442	384295500	
500	192970.251313	1.000000	3696324400	192970.251313	1.000000	6013700	192970.251313	1.000000	81521800	200336.581946	0.963230	383679500	
500	190162.355733	1.000000	4427322700	190162.355733	1.000000	5000900	190162.355733	1.000000	93040700	196858.826959	0.965983	418917100	
500	186730.506202	1.000000	4000738200	186730.506202	1.000000	5001200	186730.506202	1.000000	87080900	190443.762878	0.980502	371141500	
500	190778.225100	1.000000	2572854100	190778.225100	1.000000	5532900	190778.225100	1.000000	74076000	199526.457066	0.956155	380747400	
500	191970.470162	1.000000	4128030900	192059.849239	0.999535	5284700	191970.470162	1.000000	109538400	200745.967513	0.956286	380325000	
500	189798.207253	1.000000	4304822600	190016.057504	0.998854	5001800	189798.207253	1.000000	87046000	197046.348862	0.963216	384625300	
500	186729.822091	1.000000	4902168500	186729.822091	1.000000	5001100	186729.822091	1.000000	101040400	192285.544411	0.971107	381327200	
500	187969.967128	1.000000	2921994600	187969.967128	1.000000	4999800	187969.967128	1.000000	63529600	192533.349890	0.976298	376219300	
500	193738.609230	1.000000	4068994000	193738.609230	1.000000	5001100	193738.609230	1.000000	83376300	198426.701892	0.976374	380641700	
500	187820.787756	1.000000	4081588000	188155.897279	0.998219	5001300	187820.787756	1.000000	86637200	191749.082320	0.979513	362356000	
500	193657.282280	1.000000	3821834700	193657.282280	1.000000	5503800	193657.282280	1.000000	79027600	195808.398892	0.989014	372788900	
500	192324.867013	1.000000	3613965200	192324.867013	1.000000	5302300	192324.867013	1.000000	81364300	199089.748740	0.966021	371137100	
500	189443.137820	1.000000	2992311600	189660.855133	0.998852	5001000	189443.137820	1.000000	62027300	198674.839261	0.953534	385823400	
500	182141.076707	1.000000	3790757500	182141.076707	1.000000	5003400	182141.076707	1.000000	77566500	188875.130948	0.964347	377788600	
500	183441.320574	1.000000	2926717500	183441.320574	1.000000	6000400	183441.320574	1.000000	65026700	189921.434835	0.965880	402228700	
500	193099.554289	1.000000	3966940700	193557.922778	0.997632	5001400	193099.554289	1.000000	82044500	200288.651429	0.964106	380301000	
500	193313.472425	1.000000	2768172400	193364.311690	0.999737	5001100	193313.472425	1.000000	58525200	199082.775921	0.971021	374490100	
500	187763.161621	1.000000	4736275200	187763.161621	1.000000	5010700	187763.161621	1.000000	128097200	191001.298272	0.983047	380168600	
500	184240.363294	1.000000	3421831700	184240.363294	1.000000	4998900	184240.363294	1.000000	73015400	188459.338330	0.977613	391322700	
500	190578.476708	1.000000	4283796800	190594.232415	0.999917	5521100	190578.476708	1.000000	91547400	196537.372521	0.969681	365015900	
500	190297.952978	1.000000	3928199700	190297.952978	1.000000	5001300	190297.952978	1.000000	80561600	197769.360042	0.962222	389191800	
500	185645.083822	1.000000	3703611600	185645.083822	1.000000	5000700	185645.083822	1.000000	76809200	191653.619274	0.968649	393276400	
500	186890.406023	1.000000	3397360600	186890.406023	1.000000	5006600	186890.406023	1.000000	74065000	200865.943126	0.930424	382047700	
500	186543.406499	1.000000	3453556300	186543.406499	1.000000	6001600	186543.406499	1.000000	72550500	193330.767266	0.964892	375485400	
500	184612.972647	1.000000	4434230600	184612.972647	1.000000	5002600	184612.972647	1.000000	95045000	189590.632831	0.973745	374038900	
500	191766.752538	1.000000	4340437500	191766.752538	1.000000	5001900	191766.752538	1.000000	95127200	194420.398366	0.986351	386904600	
500	184089.184036	1.000000	3765883600	184334.709803	0.998668	6001400	184089.184036	1.000000	78949900	188295.642960	0.977660	380799000	
500	184851.197486	1.000000	3837214900	184971.862640	0.999348	5001100	184851.197486	1.000000	82515900	187474.901167	0.986005	370555800	
500	183680.429130	1.000000	2897533200	183680.429130	1.000000	4992400	183680.429130	1.000000	64049700	194135.372297	0.946146	387968100	
500	193019.060633	1.000000	3190527300	193023.651057	0.999976	5001000	193019.060633	1.000000	67887700	199838.782453	0.965874	381289000	
500	185389.142664	1.000000	3223664400	185551.141346	0.999127	5000400	185389.142664	1.000000	68995100	192526.496197	0.962928	373809700	
500	189599.383771	1.000000	2484798300	189599.383771	1.000000	5000800	189599.383771	1.000000	52014500	194550.423504	0.974551	387756800	
500	192894.598597	1.000000	4657196100	193636.980460	0.996166	5000100	192894.598597	1.000000	99037400	200544.879832	0.961853	387118500	
500	183638.062710	1.000000	3676425900	183638.062710	1.000000	5001100	183638.062710	1.000000	104208600	189281.177822	0.970187	375020500	
500	188619.385049	1.000000	3471967400	189015.473560	0.997904	5002500	188619.385049	1.000000	70889400	192397.537897	0.980363	376236500	
500	191412.056113	1.000000	5286499000	191709.755854	0.998447	6000400	191412.056113	1.000000	117591300	198012.792857	0.966665	369238900	
500	188120.239854	1.000000	3228814600	188129.127215	0.999953	5001100	188120.239854	1.000000	66018600	193406.823941	0.972666	406862300	
500	187832.804209	1.000000	3953154000	188099.812473	0.998580	4992900	187832.804209	1.000000	81053000	199057.016480	0.943613	373943800	
500	186556.037824	1.000000	3471914400	186556.037824	1.000000	5011600	186556.037824	1.000000	69032600	187435.804491	0.995306	371905400	
500	191854.852345	1.000000	4180825100	191854.852345	1.000000	4992700	191854.852345	1.000000	89052200	202267.344972	0.948521	380302600	
500	192254.269050	1.000000	4955847100	192614.722267	0.998129	6001200	192254.269050	1.000000	102534200	197797.631258	0.971975	392361400	
500	183071.274464	1.000000	4512981100	183071.274464	1.000000	5000900	183071.274464	1.000000	100547800	188909.121574	0.969097	362778100	
500	192420.691342	1.000000	3291634800	192906.799737	0.997480	5000500	192420.691342	1.000000	67091200	199189.582027	0.966018	395845200	
500	189650.588537	1.000000	3757008600	189693.052093	0.999776	5001700	189650.588537	1.000000	79033400	195015.606003	0.972489	373110400	
500	185564.716978	1.000000	2937014500	185564.716978	1.000000	5001200	185564.716978	1.000000	66479800	191962.560392	0.966671	378633500	
500	189976.952244	1.000000	2929096000	189976.952244	1.000000	5000800	189976.952244	1.000000	60004200	198722.397361	0.955992	374485000	
500	191486.234254	1.000000	3132475700	191486.234254	1.000000	5001100	191486.234254	1.000000	89764500	197694.403300	0.968597	398024300	
500	183555.831298	1.000000	2732512300	183555.831298	1.000000	5004600	183555.831298	1.000000	60521100	188182.835652	0.975412	375523200	
500	189383.915451	1.000000	3680287600	189383.915451	1.000000	5008800	189383.915451	1.000000	77042800	192163.552162	0.985535	382601100	
500	185912.011191	1.000000	2789661400	185912.011191	1.000000	6013900	185912.011191	1.000000	58518800	194214.461069	0.957251	419421700	
500	190555.495587	1.000000	3928296700	190555.495587	1.000000	5002000	190555.495587	1.000000	83530500	197525.931144	0.964711	369113100	
500	191088.251873	1.000000	3957709600	191971.126652	0.995401	5001300	191088.251873	1.000000	80070600	196344.115169	0.973231	366181800	
500	185761.692160	1.000000	3896377300	185799.849218	0.999795	5518000	185761.692160	1.000000	82009000	193876.109359	0.958146	375300000	
500	188149.330283	1.000000	4235726000	188149.330283	1.000000	5001100	188149.330283	1.000000	84603300	196038.892596	0.959755	379480900	
600	206515.310917	1.000000	5934664800	206548.571514	0.999839	8001800	206515.310917	1.000000	106536500	213901.064773	0.965471	631395100	
600	206583.914814	1.000000	7612110400	206583.914814	1.000000	7302300	206583.914814	1.000000	134083300	212487.663584	0.972216	643652900	
600	208699.454669	1.000000	5746611500	209231.342604	0.997458	7001800	208699.454669	1.000000	124598000	216126.916298	0.965634	642981200	
600	207007.630330	1.000000	7583131000	207047.449213	0.999808	7001100	207007.630330	1.000000	131074600	214901.406719	0.963268	638284000	
600	205027.564090	1.000000	7610645900	205027.564090	1.000000	7001600	205027.564090	1.000000	133077900	210334.744635	0.974768	619805500	
600	206968.785687	1.000000	8190256800	206968.785687	1.000000	7995400	206968.785687	1.000000	137659400	210222.076321	0.984525	669904800	
600	206167.929069	1.000000	6025123000	206167.929069	1.000000	7519500	206167.929069	1.000000	106549200	213279.467093	0.966656	676456000	
600	215232.787648	1.000000	8015643000	215946.877316	0.996693	8015200	215232.787648	1.000000	157124100	221008.972830	0.973864	646966600	
600	209470.684372	1.000000	5949339700	209470.684372	1.000000	7017400	209470.684372	1.000000	106196000	215811.594206	0.970618	653681100	
600	207534.610186	1.000000	7295564600	207892.233209	0.998280	7000200	207534.610186	1.000000	131953800	216387.068885	0.959090	641779900	
600	207995.768436	1.000000	8070291700	207995.768436	1.000000	7001500	207995.768436	1.000000	140516500	216852.222716	0.959159	658390800	
600	210736.725264	1.000000	8035802700	211786.198490	0.995045	6998700	210736.725264	1.000000	137045900	219442.347412	0.960328	673204600	
600	208100.833191	1.000000	6389089500	208100.833191	1.000000	8001800	208100.833191	1.000000	112086900	213671.077420	0.973931	637870400	
600	208708.413652	1.000000	8444693500	208754.110432	0.999781	6991600	208708.413652	1.000000	145392500	216851.014245	0.962451	662352100	
600	208640.735733	1.000000	6656432500	208682.134229	0.999802	8001400	208640.735733	1.000000	126010200	215383.752754	0.968693	663298200	
600	209525.198387	1.000000	7059686600	209556.493089	0.999851	6999300	209525.198387	1.000000	129152400	220187.292318	0.951577	641843400	
600	204475.821914	1.000000	6761690400	204475.821914	1.000000	7014800	204475.821914	1.000000	121572900	213063.740362	0.959693	645947100	
600	207378.056766	1.000000	7128042700	207378.056766	1.000000	7004300	207378.056766	1.000000	127080600	210844.154429	0.983561	644512800	
600	214448.854676	1.000000	6133406100	214448.854676	1.000000	7011000	214448.854676	1.000000	106556700	221050.285110	0.970136	657447100	
600	209504.981026	1.000000	6751362700	209504.981026	1.000000	7001400	209504.981026	1.000000	115393500	216143.553240	0.969286	636020100	
600	208845.511409	1.000000	7622320100	209068.387177	0.998934	7507200	208845.511409	1.000000	182138600	217381.479267	0.960733	655905100	
600	211997.311936	1.000000	6364246900	211997.311936	1.000000	8002200	211997.311936	1.000000	118955800	216124.433829	0.980904	642452000	
600	202973.271396	1.000000	5871569300	202973.271396	1.000000	7004100	202973.271396	1.000000	105098600	209552.877815	0.968602	632529900	
600	206016.921214	1.000000	8674421700	206016.921214	1.000000	7001400	206016.921214	1.000000	155055400	215956.020124	0.953976	651701700	
600	206875.342434	1.000000	6860217800	206948.281583	0.999648	6992800	206875.342434	1.000000	116726400	211579.156374	0.977768	664312500	
600	208782.422873	1.000000	4362861000	208824.678904	0.999798	7011900	208782.422873	1.000000	99539200	213409.132799	0.978320	667824800	
600	213030.941323	1.000000	7698519800	213226.001135	0.999085	7517600	213030.941323	1.000000	147616100	221167.918147	0.963209	672762300	
600	205178.770975	1.000000	7191554000	205178.770975	1.000000	7518700	205178.770975	1.000000	127557700	212733.419047	0.964488	631468100	
600	204400.485293	1.000000	5818045600	204400.485293	1.000000	8001100	204400.485293	1.000000	106557800	209634.479906	0.975033	638442900	
600	212865.394538	1.000000	7792010100	212867.426367	0.999990	8001700	212865.394538	1.000000	146960700	218954.712061	0.972189	658762300	
600	204120.646822	1.000000	6706317600	204120.646822	1.000000	7001300	204120.646822	1.000000	116900400	208739.736917	0.977872	632857600	
600	207852.214300	1.000000	6148120100	207852.214300	1.000000	7005100	207852.214300	1.000000	113267900	211836.741961	0.981191	639510500	
600	208590.305280	1.000000	5484993900	208590.305280	1.000000	7001500	208590.305280	1.000000	99699000	214444.359798	0.972701	646667900	
600	207391.729094	1.000000	6754979200	207399.519926	0.999962	7526000	207391.729094	1.000000	119592600	212817.057593	0.974507	627721400	
600	208709.235654	1.000000	7411167200	208709.235654	1.000000	7002500	208709.235654	1.000000	120045200	211497.335192	0.986817	663648200	
600	206285.801492	1.000000	4596994500	206285.801492	1.000000	7001600	206285.801492	1.000000	87553200	210856.283709	0.978324	628865100	
600	200234.216042	1.000000	5970572500	200234.216042	1.000000	7379700	200234.216042	1.000000	106047100	207259.500174	0.966104	683585100	
600	208481.532960	1.000000	3909344300	208481.532960	1.000000	7010700	208481.532960	1.000000	71042800	213979.430455	0.974306	688753600	
600	207637.509375	1.000000	6963270700	207637.509375	1.000000	7001000	207637.509375	1.000000	119007400	213991.176682	0.970309	657673900	
600	205393.547365	1.000000	7304272900	205583.837551	0.999074	8001500	205393.547365	1.000000	127597800	214312.019187	0.958386	650198100	
600	208658.150871	1.000000	6870999400	208658.150871	1.000000	7004800	208658.150871	1.000000	119171600	214459.289563	0.972950	671861100	
600	210164.942522	1.000000	6942413000	210164.942522	1.000000	7001600	210164.942522	1.000000	117996100	217086.325024	0.968117	643101300	
600	205321.623866	1.000000	3565304600	205321.623866	1.000000	8002100	205321.623866	1.000000	63556700	211033.504565	0.972934	642046800	
600	210725.830085	1.000000	6655617100	210754.650301	0.999863	7010100	210725.830085	1.000000	122081700	219556.912748	0.959778	654342400	
600	205245.338014	1.000000	7284295200	205337.476951	0.999551	7001000	205245.338014	1.000000	124110600	212299.576161	0.966772	648963200	
600	205881.298195	1.000000	7066231500	205881.298195	1.000000	7002500	205881.298195	1.000000	128575000	212246.055983	0.970012	642217900	
600	209862.364749	1.000000	7975868400	209862.364749	1.000000	7000400	209862.364749	1.000000	134090300	215125.547972	0.975534	635949100	
600	206328.821089	1.000000	6960043800	206328.821089	1.000000	6517500	206328.821089	1.000000	125575600	212674.024742	0.970165	645551000	
600	209859.156338	1.000000	6306384000	209859.156338	1.000000	7993500	209859.156338	1.000000	117137000	215356.247235	0.974474	631898300	
600	207612.279163	1.000000	8239839700	207612.279163	1.000000	7002200	207612.279163	1.000000	151556900	212194.831660	0.978404	645074000	
600	215695.201351	1.000000	6443759100	216237.387868	0.997493	7001800	215695.201351	1.000000	110562500	221531.730705	0.973654	669381500	
600	204700.208338	1.000000	6965930400	204700.208338	1.000000	7015400	204700.208338	1.000000	120087700	209813.895945	0.975628	649903300	
600	205857.056959	1.000000	8012370000	206921.580179	0.994855	6993600	205857.056959	1.000000	178070700	212548.990958	0.968516	629755400	
600	206493.044270	1.000000	7800910500	206493.044270	1.000000	7992000	206493.044270	1.000000	142055800	207951.479445	0.992987	638743300	
600	211433.108277	1.000000	6347238300	211433.108277	1.000000	8001900	211433.108277	1.000000	116553500	216136.581934	0.978238	631346700	
600	210156.963374	1.000000	7395797500	210156.963374	1.000000	7011500	210156.963374	1.000000	144044800	217403.538502	0.966668	654071400	
600	211126.670761	1.000000	5929970600	211164.715105	0.999820	7001600	211126.670761	1.000000	108049200	216390.853117	0.975673	669103400	
600	206406.388139	1.000000	7264257800	206406.388139	1.000000	8001900	206406.388139	1.000000	124628800	211959.552070	0.973801	645888000	
600	211495.244209	1.000000	6303113100	211640.968942	0.999311	8001000	211495.244209	1.000000	109867500	218402.328147	0.968374	676103600	
600	206006.678986	1.000000	6972704400	206201.458730	0.999055	6998600	206006.678986	1.000000	131165600	209642.347311	0.982658	607069600	
600	209062.560042	1.000000	5763072500	209090.397237	0.999867	7001300	209062.560042	1.000000	106548200	215555.762180	0.969877	630793800	
600	204933.669311	1.000000	5345762400	204933.669311	1.000000	8001900	204933.669311	1.000000	100555300	210488.680220	0.973609	623234800	
600	207476.154999	1.000000	5547000300	208776.405121	0.993772	7002000	207476.154999	1.000000	98546200	219621.271300	0.944700	667492600	
600	211770.682967	1.000000	6709709800	212262.878579	0.997681	8000900	211770.682967	1.000000	121244400	218521.011147	0.969109	670331400	
600	207915.124600	1.000000	6303492700	209078.139037	0.994437	7003200	207915.124600	1.000000	110040500	213805.934050	0.972448	630024400	
600	203846.172239	1.000000	7637220600	203846.172239	1.000000	7507700	203846.172239	1.000000	135044500	211306.040616	0.964696	660766200	
600	211163.234367	1.000000	7675033900	211163.234367	1.000000	8001700	211163.234367	1.000000	131126800	214053.619798	0.986497	637355900	
600	205383.528147	1.000000	6412473500	205383.528147	1.000000	7001900	205383.528147	1.000000	116042400	211967.426171	0.968939	672410800	
600	207479.066019	1.000000	7578342300	207479.066019	1.000000	7001200	207479.066019	1.000000	128051800	220628.095824	0.940402	652826500	
600	209224.421894	1.000000	7176256100	209254.695059	0.999855	7001700	209224.421894	1.000000	127047400	215052.185929	0.972901	661582800	
600	212318.302134	1.000000	5560487100	212318.302134	1.000000	7004300	212318.302134	1.000000	98040500	216063.024048	0.982668	635088000	
600	212971.777172	1.000000	6888645800	212971.777172	1.000000	7508900	212971.777172	1.000000	119597700	215971.044537	0.986113	646822600	
600	204109.639090	1.000000	7459227200	204109.639090	1.000000	7001700	204109.639090	1.000000	131072900	210765.037450	0.968423	642052600	
600	209181.728499	1.000000	8217540900	209221.903375	0.999808	7508400	209181.728499	1.000000	148955100	216108.249897	0.967949	653995800	
600	205681.612822	1.000000	6777673600	205681.612822	1.000000	8001600	205681.612822	1.000000	125057300	211057.889704	0.974527	670285000	
600	214661.224344	1.000000	5922830200	214661.224344	1.000000	8002300	214661.224344	1.000000	103535000	218202.259224	0.983772	647008800	
600	207515.437782	1.000000	7077314100	207515.437782	1.000000	7006100	207515.437782	1.000000	121115300	212939.636867	0.974527	664505700	
600	211432.321260	1.000000	7393531900	211668.527119	0.998884	7010200	211432.321260	1.000000	133102800	223380.086134	0.946514	640521300	
600	208508.520002	1.000000	7202259500	208508.520002	1.000000	7001900	208508.520002	1.000000	129103500	216171.219193	0.964553	661785800	
600	212470.452204	1.000000	6332275600	212470.452204	1.000000	7991500	212470.452204	1.000000	109574700	222418.598350	0.955273	647484400	
600	212173.491976	1.000000	5947808200	212173.491976	1.000000	7001100	212173.491976	1.000000	129952400	222160.124194	0.955048	686931300	
600	207780.699909	1.000000	7757906900	207780.699909	1.000000	7518000	207780.699909	1.000000	137588300	218322.755827	0.951713	652218500	
600	207652.114069	1.000000	6047774700	207652.114069	1.000000	7001300	207652.114069	1.000000	107043800	216296.205113	0.960036	660285400	
600	207426.471359	1.000000	8025294200	207426.471359	1.000000	7001600	207426.471359	1.000000	137634300	215830.788484	0.961061	639595400	
600	202358.825949	1.000000	6295801200	202358.825949	1.000000	8001800	202358.825949	1.000000	113932000	208890.647689	0.968731	633583000	
600	207071.937390	1.000000	6111790300	207071.937390	1.000000	8001900	207071.937390	1.000000	104653500	214179.901742	0.966813	675080900	
600	207427.830615	1.000000	7970708900	207427.830615	1.000000	7001600	207427.830615	1.000000	135359100	212582.714367	0.975751	673180600	
600	212537.959319	1.000000	7182000500	212537.959319	1.000000	6893100	212537.959319	1.000000	143060400	221807.156746	0.958211	687794400	
600	206572.577318	1.000000	5047714500	206572.577318	1.000000	7001400	206572.577318	1.000000	90789600	218355.429294	0.946038	684771200	
600	203233.571985	1.000000	7618859500	203576.445386	0.998316	7509000	203233.571985	1.000000	132693300	210252.400449	0.966617	644930800	
600	209512.708900	1.000000	7585326200	209512.708900	1.000000	7011700	209512.708900	1.000000	131589600	215486.699592	0.972277	647288200	
600	208622.495072	1.000000	7427854200	208622.495072	1.000000	6000700	208622.495072	1.000000	128046600	214024.195357	0.974761	629253400	
600	202475.254087	1.000000	6035815100	202519.783110	0.999780	7011800	202475.254087	1.000000	134094200	206478.214966	0.980613	648282800	
600	207168.229889	1.000000	6420570100	207168.229889	1.000000	7001800	207168.229889	1.000000	118535500	214754.275760	0.964676	645272500	
600	206723.978419	1.000000	7362772900	206723.978419	1.000000	7001600	206723.978419	1.000000	123396000	211073.062184	0.979395	678437200	
600	205310.452480	1.000000	7287572500	205310.452480	1.000000	7001700	205310.452480	1.000000	127059100	210309.097223	0.976232	677930100	
600	