num_vertices	heap_mc_len	heap_mc_perc	heap_mc_nanos	heap_limited_len	heap_limited_perc	heap_limited_nanos	greedy_len	greedy_perc	greedy_nanos	greedy_byedge_len	greedy_byedge_perc	greedy_byedge_nanos	greedy_withupdates_len	greedy_withupdates_perc	greedy_withupdates_nanos	greedy_byedge_withupdates_len	greedy_byedge_withupdates_perc	greedy_byedge_withupdates_nanos	
13	25020.395572	1.000000	0	25461.148087	0.982689	0	25020.395572	1.000000	0	25020.395572	1.000000	0	25020.395572	1.000000	0	25020.395572	1.000000	1000200	
13	28876.005268	1.000000	0	28876.005268	1.000000	0	28879.216707	0.999889	0	28879.216707	0.999889	0	28879.216707	0.999889	0	28879.216707	0.999889	0	
13	28876.005268	1.000000	0	28876.005268	1.000000	0	28879.216707	0.999889	1000700	28879.216707	0.999889	0	28879.216707	0.999889	0	28879.216707	0.999889	0	
13	30433.267795	1.000000	0	30433.267795	1.000000	0	30707.823729	0.991059	0	30707.823729	0.991059	0	30941.882606	0.983562	0	30707.823729	0.991059	0	
13	30433.267795	1.000000	0	30433.267795	1.000000	999600	30707.823729	0.991059	0	30707.823729	0.991059	0	30941.882606	0.983562	0	30707.823729	0.991059	0	
13	27419.610672	1.000000	0	27419.610672	1.000000	0	27419.610672	1.000000	0	27419.610672	1.000000	0	27419.610672	1.000000	0	27419.610672	1.000000	0	
13	27419.610672	1.000000	1000400	27419.610672	1.000000	0	27419.610672	1.000000	0	27419.610672	1.000000	0	27419.610672	1.000000	0	27419.610672	1.000000	0	
13	39211.644967	1.000000	1001500	39279.487646	0.998273	0	39211.644967	1.000000	0	39211.644967	1.000000	0	39211.644967	1.000000	0	39211.644967	1.000000	0	
13	31843.385010	1.000000	0	31843.385010	1.000000	0	31843.385010	1.000000	0	31843.385010	1.000000	0	31843.385010	1.000000	0	31843.385010	1.000000	0	
13	31843.385010	1.000000	0	31843.385010	1.000000	0	31843.385010	1.000000	0	31843.385010	1.000000	0	31843.385010	1.000000	0	31843.385010	1.000000	0	
13	28778.485451	1.000000	0	28778.485451	1.000000	0	28778.485451	1.000000	0	28778.485451	1.000000	0	28778.485451	1.000000	0	28778.485451	1.000000	0	
13	28778.485451	1.000000	0	28778.485451	1.000000	0	28778.485451	1.000000	0	28778.485451	1.000000	0	28778.485451	1.000000	0	28778.485451	1.000000	1000600	
13	32543.080451	1.000000	0	32543.080451	1.000000	0	32543.080451	1.000000	0	32543.080451	1.000000	0	33265.142394	0.978294	0	32543.080451	1.000000	0	
13	32543.080451	1.000000	0	32543.080451	1.000000	0	32543.080451	1.000000	0	32543.080451	1.000000	0	33265.142394	0.978294	0	32543.080451	1.000000	0	
13	32543.080451	1.000000	0	32543.080451	1.000000	0	32543.080451	1.000000	0	32543.080451	1.000000	0	33265.142394	0.978294	0	32543.080451	1.000000	0	
13	29379.732696	1.000000	0	29379.732696	1.000000	0	29379.732696	1.000000	0	29379.732696	1.000000	0	29379.732696	1.000000	0	29379.732696	1.000000	0	
13	29379.732696	1.000000	0	29379.732696	1.000000	0	29379.732696	1.000000	0	29379.732696	1.000000	0	29379.732696	1.000000	0	29379.732696	1.000000	0	
13	29379.732696	1.000000	999900	29379.732696	1.000000	0	29379.732696	1.000000	0	29379.732696	1.000000	0	29379.732696	1.000000	0	29379.732696	1.000000	0	
13	34983.247082	1.000000	0	35338.698870	0.989942	0	34983.247082	1.000000	0	34983.247082	1.000000	0	34983.247082	1.000000	0	34983.247082	1.000000	0	
13	34983.247082	1.000000	1000000	35338.698870	0.989942	0	34983.247082	1.000000	0	34983.247082	1.000000	0	34983.247082	1.000000	0	34983.247082	1.000000	0	
13	30460.853004	1.000000	1000400	30460.853004	1.000000	0	31943.174842	0.953595	0	30460.853004	1.000000	0	32897.579842	0.925930	0	30460.853004	1.000000	0	
13	33080.676645	1.000000	999700	33940.351064	0.974671	0	33575.694077	0.985257	0	33575.694077	0.985257	0	33575.694077	0.985257	0	33575.694077	0.985257	0	
13	34131.767173	1.000000	0	35272.681787	0.967654	0	34131.767173	1.000000	1000000	34131.767173	1.000000	0	34131.767173	1.000000	0	34131.767173	1.000000	0	
13	30650.062924	1.000000	0	31437.967113	0.974938	0	30925.461123	0.991095	0	30925.461123	0.991095	0	31050.040869	0.987118	0	30925.461123	0.991095	0	
13	30650.062924	1.000000	1000200	31437.967113	0.974938	0	30925.461123	0.991095	0	30925.461123	0.991095	0	31050.040869	0.987118	0	30925.461123	0.991095	0	
13	30502.557774	1.000000	0	30502.557774	1.000000	0	30502.557774	1.000000	0	30502.557774	1.000000	1001700	30502.557774	1.000000	0	30502.557774	1.000000	0	
13	31952.974960	1.000000	0	31952.974960	1.000000	0	31952.974960	1.000000	0	31952.974960	1.000000	0	31952.974960	1.000000	0	31952.974960	1.000000	0	
13	31952.974960	1.000000	0	31952.974960	1.000000	0	31952.974960	1.000000	0	31952.974960	1.000000	0	31952.974960	1.000000	0	31952.974960	1.000000	0	
13	31952.974960	1.000000	0	31952.974960	1.000000	0	31952.974960	1.000000	0	31952.974960	1.000000	0	31952.974960	1.000000	0	31952.974960	1.000000	0	
13	36897.358010	1.000000	0	37010.080479	0.996954	0	37010.080479	0.996954	0	37010.080479	0.996954	1001100	37073.333256	0.995253	0	37010.080479	0.996954	0	
13	32842.672574	1.000000	0	32842.672574	1.000000	0	32842.672574	1.000000	0	32842.672574	1.000000	0	32842.672574	1.000000	0	32842.672574	1.000000	0	
13	32842.672574	1.000000	0	32842.672574	1.000000	0	32842.672574	1.000000	0	32842.672574	1.000000	0	32842.672574	1.000000	0	32842.672574	1.000000	999900	
13	26311.243907	1.000000	0	26311.243907	1.000000	0	26311.243907	1.000000	0	26311.243907	1.000000	0	26311.243907	1.000000	0	26311.243907	1.000000	0	
13	26311.243907	1.000000	0	26311.243907	1.000000	0	26311.243907	1.000000	0	26311.243907	1.000000	0	26311.243907	1.000000	0	26311.243907	1.000000	0	
13	26311.243907	1.000000	0	26311.243907	1.000000	0	26311.243907	1.000000	0	26311.243907	1.000000	0	26311.243907	1.000000	0	26311.243907	1.000000	0	
13	26311.243907	1.000000	999900	26311.243907	1.000000	0	26311.243907	1.000000	0	26311.243907	1.000000	0	26311.243907	1.000000	0	26311.243907	1.000000	0	
13	32289.978266	1.000000	0	32289.978266	1.000000	0	32289.978266	1.000000	0	32289.978266	1.000000	0	32289.978266	1.000000	0	32289.978266	1.000000	0	
13	32289.978266	1.000000	1000700	32289.978266	1.000000	0	32289.978266	1.000000	0	32289.978266	1.000000	0	32289.978266	1.000000	0	32289.978266	1.000000	0	
13	27755.336864	1.000000	0	27755.336864	1.000000	0	28056.642854	0.989261	0	27755.336864	1.000000	0	28304.108882	0.980612	0	27755.336864	1.000000	0	
13	27755.336864	1.000000	0	27755.336864	1.000000	0	28056.642854	0.989261	0	27755.336864	1.000000	1000200	28304.108882	0.980612	0	27755.336864	1.000000	0	
13	28259.873196	1.000000	0	28259.873196	1.000000	0	28259.873196	1.000000	0	28259.873196	1.000000	999900	28259.873196	1.000000	0	28259.873196	1.000000	0	
13	34174.299692	1.000000	0	34174.299692	1.000000	0	34174.299692	1.000000	0	34174.299692	1.000000	0	34174.299692	1.000000	0	34174.299692	1.000000	0	
13	34174.299692	1.000000	0	34174.299692	1.000000	0	34174.299692	1.000000	0	34174.299692	1.000000	0	34174.299692	1.000000	0	34174.299692	1.000000	0	
13	34174.299692	1.000000	0	34174.299692	1.000000	0	34174.299692	1.000000	0	34174.299692	1.000000	1000400	34174.299692	1.000000	0	34174.299692	1.000000	0	
13	31447.152568	1.000000	0	31447.152568	1.000000	0	31447.152568	1.000000	0	31447.152568	1.000000	0	31447.152568	1.000000	0	31447.152568	1.000000	0	
13	31447.152568	1.000000	999900	31447.152568	1.000000	0	31447.152568	1.000000	0	31447.152568	1.000000	0	31447.152568	1.000000	0	31447.152568	1.000000	0	
13	22512.518743	1.000000	0	22512.518743	1.000000	0	22512.518743	1.000000	0	22512.518743	1.000000	0	22512.518743	1.000000	0	22512.518743	1.000000	1000100	
13	31000.148449	1.000000	0	31119.889735	0.996152	0	31000.148449	1.000000	0	31000.148449	1.000000	0	31000.148449	1.000000	0	31000.148449	1.000000	0	
13	31000.148449	1.000000	0	31119.889735	0.996152	0	31000.148449	1.000000	0	31000.148449	1.000000	0	31000.148449	1.000000	0	31000.148449	1.000000	0	
14	31199.164391	1.000000	1000400	31318.905677	0.996177	0	31199.164391	1.000000	0	31199.164391	1.000000	0	31199.164391	1.000000	0	31199.164391	1.000000	0	
14	30941.893609	1.000000	0	30941.893609	1.000000	0	30941.893609	1.000000	0	30941.893609	1.000000	0	30941.893609	1.000000	0	30941.893609	1.000000	0	
14	30941.893609	1.000000	1000100	30941.893609	1.000000	0	30941.893609	1.000000	0	30941.893609	1.000000	0	30941.893609	1.000000	0	30941.893609	1.000000	0	
14	34170.197044	1.000000	0	34170.197044	1.000000	0	34170.197044	1.000000	0	34170.197044	1.000000	0	34170.197044	1.000000	0	34170.197044	1.000000	0	
14	34170.197044	1.000000	1000100	34170.197044	1.000000	0	34170.197044	1.000000	0	34170.197044	1.000000	0	34170.197044	1.000000	0	34170.197044	1.000000	0	
14	29814.435078	1.000000	0	29814.435078	1.000000	0	29814.435078	1.000000	0	29814.435078	1.000000	0	29814.435078	1.000000	0	29814.435078	1.000000	0	
14	29814.435078	1.000000	1000300	29814.435078	1.000000	0	29814.435078	1.000000	0	29814.435078	1.000000	0	29814.435078	1.000000	0	29814.435078	1.000000	0	
14	33631.465612	1.000000	0	33631.465612	1.000000	0	33631.465612	1.000000	0	33631.465612	1.000000	0	33631.465612	1.000000	0	33631.465612	1.000000	1000500	
14	33129.044149	1.000000	0	33129.044149	1.000000	0	33841.147604	0.978957	0	33429.202828	0.991021	0	34669.222060	0.955575	0	33429.202828	0.991021	0	
14	33129.044149	1.000000	0	33129.044149	1.000000	1000100	33841.147604	0.978957	0	33429.202828	0.991021	0	34669.222060	0.955575	0	33429.202828	0.991021	0	
14	35128.318810	1.000000	1000300	34831.239204	1.008529	0	36230.798818	0.969571	0	35128.318810	1.000000	0	36442.246420	0.963945	0	35128.318810	1.000000	0	
14	34703.492383	1.000000	1000800	35247.274468	0.984572	0	35931.236883	0.965831	0	34886.413171	0.994757	0	35931.236883	0.965831	0	34886.413171	0.994757	0	
14	38103.803553	1.000000	0	39077.378379	0.975086	1000400	38103.803553	1.000000	0	38103.803553	1.000000	0	38103.803553	1.000000	0	38103.803553	1.000000	0	
14	28158.939166	1.000000	0	28158.939166	1.000000	0	28158.939166	1.000000	0	28158.939166	1.000000	0	28158.939166	1.000000	0	28158.939166	1.000000	0	
14	28158.939166	1.000000	999700	28158.939166	1.000000	0	28158.939166	1.000000	0	28158.939166	1.000000	0	28158.939166	1.000000	0	28158.939166	1.000000	0	
14	33603.223895	1.000000	0	33603.223895	1.000000	1000400	33603.223895	1.000000	0	33603.223895	1.000000	0	33603.223895	1.000000	0	33603.223895	1.000000	0	
14	27590.457495	1.000000	0	27590.457495	1.000000	0	27590.457495	1.000000	0	27590.457495	1.000000	0	27590.457495	1.000000	0	27590.457495	1.000000	0	
14	27590.457495	1.000000	0	27590.457495	1.000000	0	27590.457495	1.000000	0	27590.457495	1.000000	0	27590.457495	1.000000	0	27590.457495	1.000000	1014700	
14	33474.820522	1.000000	985800	33474.820522	1.000000	1000100	33494.525530	0.999412	0	33474.820522	1.000000	0	33516.577127	0.998754	0	33474.820522	1.000000	0	
14	34910.178337	1.000000	0	36228.715034	0.963605	1000000	34910.178337	1.000000	0	34910.178337	1.000000	0	34910.178337	1.000000	0	34910.178337	1.000000	0	
14	35711.825180	1.000000	1000200	35912.501821	0.994412	1000400	35918.894965	0.994235	0	35783.553378	0.997995	0	36023.855141	0.991338	0	35783.553378	0.997995	0	
14	30834.607482	1.000000	1000500	31061.392880	0.992699	0	30834.607482	1.000000	0	30834.607482	1.000000	0	30834.607482	1.000000	0	30834.607482	1.000000	0	
14	31490.815112	1.000000	1000400	31490.815112	1.000000	0	31530.048308	0.998756	0	31530.048308	0.998756	0	31530.048308	0.998756	0	31530.048308	0.998756	0	
14	32435.682851	1.000000	999800	32435.682851	1.000000	0	33133.335300	0.978944	0	33133.335300	0.978944	0	33737.470494	0.961414	0	33133.335300	0.978944	0	
14	27655.536514	1.000000	1001300	27655.536514	1.000000	0	27655.536514	1.000000	0	27655.536514	1.000000	999600	27655.536514	1.000000	0	27655.536514	1.000000	0	
14	31892.858120	1.000000	0	31892.858120	1.000000	0	31892.858120	1.000000	0	31892.858120	1.000000	0	31892.858120	1.000000	0	31892.858120	1.000000	0	
14	31892.858120	1.000000	0	31892.858120	1.000000	0	31892.858120	1.000000	0	31892.858120	1.000000	0	31892.858120	1.000000	0	31892.858120	1.000000	1000900	
14	33347.724059	1.000000	0	33347.724059	1.000000	1001800	33347.724059	1.000000	0	33347.724059	1.000000	0	33347.724059	1.000000	0	33347.724059	1.000000	0	
14	32726.380751	1.000000	0	32726.380751	1.000000	0	32726.380751	1.000000	0	32726.380751	1.000000	0	32726.380751	1.000000	0	32726.380751	1.000000	0	
14	32726.380751	1.000000	997900	32726.380751	1.000000	0	32726.380751	1.000000	0	32726.380751	1.000000	0	32726.380751	1.000000	0	32726.380751	1.000000	0	
14	33448.002022	1.000000	0	33448.002022	1.000000	0	33448.002022	1.000000	0	33448.002022	1.000000	0	33448.002022	1.000000	0	33448.002022	1.000000	0	
14	31348.459100	1.000000	0	31348.459100	1.000000	0	31348.459100	1.000000	0	31348.459100	1.000000	0	31348.459100	1.000000	0	31348.459100	1.000000	0	
14	31348.459100	1.000000	0	31348.459100	1.000000	0	31348.459100	1.000000	0	31348.459100	1.000000	0	31348.459100	1.000000	0	31348.459100	1.000000	0	
14	31348.459100	1.000000	0	31348.459100	1.000000	0	31348.459100	1.000000	0	31348.459100	1.000000	0	31348.459100	1.000000	0	31348.459100	1.000000	0	
14	30686.137509	1.000000	0	30686.137509	1.000000	0	30686.137509	1.000000	0	30686.137509	1.000000	0	30686.137509	1.000000	0	30686.137509	1.000000	0	
14	30686.137509	1.000000	999600	30686.137509	1.000000	0	30686.137509	1.000000	0	30686.137509	1.000000	0	30686.137509	1.000000	0	30686.137509	1.000000	0	
14	35867.663930	1.000000	3000500	35867.663930	1.000000	1000600	36085.566585	0.993962	0	36085.566585	0.993962	0	36697.876644	0.977377	0	36085.566585	0.993962	0	
14	28620.844076	1.000000	1000300	30870.723379	0.927119	0	29330.243061	0.975813	0	28871.315216	0.991325	999800	30881.645010	0.926791	0	28871.315216	0.991325	0	
14	36270.995560	1.000000	1001100	36270.995560	1.000000	0	37435.047957	0.968905	0	37150.197157	0.976334	0	39135.109565	0.926815	999400	37150.197157	0.976334	0	
14	36966.982019	1.000000	0	36966.982019	1.000000	1000700	36973.046389	0.999836	0	36973.046389	0.999836	0	37861.806952	0.976366	0	36973.046389	0.999836	0	
14	34019.446149	1.000000	0	34019.446149	1.000000	0	34033.891601	0.999576	0	34019.446149	1.000000	0	34913.310713	0.974398	0	34019.446149	1.000000	0	
14	30267.832081	1.000000	0	30267.832081	1.000000	0	30880.032837	0.980175	0	30880.032837	0.980175	0	31079.652031	0.973879	0	30880.032837	0.980175	0	
14	30267.832081	1.000000	1000400	30267.832081	1.000000	0	30880.032837	0.980175	0	30880.032837	0.980175	0	31079.652031	0.973879	0	30880.032837	0.980175	0	
14	35397.819006	1.000000	0	35397.819006	1.000000	0	35397.819006	1.000000	0	35397.819006	1.000000	1001800	35397.819006	1.000000	0	35397.819006	1.000000	0	
14	30379.727628	1.000000	0	31924.197501	0.951621	999000	30414.257359	0.998865	0	30379.727628	1.000000	0	30414.257359	0.998865	0	30379.727628	1.000000	0	
14	32685.911597	1.000000	999800	32926.412708	0.992696	0	32685.911597	1.000000	0	32685.911597	1.000000	1000400	32685.911597	1.000000	0	32685.911597	1.000000	0	
14	28747.269927	1.000000	0	29322.188776	0.980393	0	28747.269927	1.000000	0	28747.269927	1.000000	0	28747.269927	1.000000	0	28747.269927	1.000000	0	
14	28747.269927	1.000000	1000000	29322.188776	0.980393	0	28747.269927	1.000000	0	28747.269927	1.000000	0	28747.269927	1.000000	0	28747.269927	1.000000	0	
14	36766.290152	1.000000	0	37240.160720	0.987275	1000600	36766.290152	1.000000	0	36766.290152	1.000000	0	36766.290152	1.000000	0	36766.290152	1.000000	0	
14	34773.970588	1.000000	0	34773.970588	1.000000	0	34956.455976	0.994780	0	34956.455976	0.994780	0	34956.455976	0.994780	0	34956.455976	0.994780	0	
15	40043.266160	1.000000	7000800	40043.266160	1.000000	1000900	40578.392838	0.986813	0	40225.751548	0.995463	0	40578.392838	0.986813	0	40225.751548	0.995463	1000000	
15	27021.145013	1.000000	0	27021.145013	1.000000	1000100	27686.893520	0.975954	0	27686.893520	0.975954	0	27686.893520	0.975954	0	27686.893520	0.975954	0	
15	38912.637224	1.000000	4001100	39430.074967	0.986877	1000000	39437.417846	0.986693	1000300	39103.502988	0.995119	0	41357.921645	0.940875	0	39103.502988	0.995119	0	
15	39299.016571	1.000000	2000900	39866.589217	0.985763	999700	40619.815620	0.967484	0	39436.976417	0.996502	0	40619.815620	0.967484	0	39436.976417	0.996502	0	
15	32332.282426	1.000000	0	32332.282426	1.000000	0	32332.282426	1.000000	0	32332.282426	1.000000	0	32332.282426	1.000000	0	32332.282426	1.000000	0	
15	32332.282426	1.000000	0	32332.282426	1.000000	1000000	32332.282426	1.000000	0	32332.282426	1.000000	0	32332.282426	1.000000	0	32332.282426	1.000000	0	
15	35621.258851	1.000000	1000500	35621.258851	1.000000	1000000	36250.685600	0.982637	0	36250.685600	0.982637	0	37256.726323	0.956103	0	36250.685600	0.982637	0	
15	34390.770780	1.000000	0	34390.770780	1.000000	1001300	34390.770780	1.000000	0	34390.770780	1.000000	0	34390.770780	1.000000	0	34390.770780	1.000000	0	
15	34715.541167	1.000000	1000100	34863.005518	0.995770	0	34715.541167	1.000000	0	34715.541167	1.000000	0	34715.541167	1.000000	0	34715.541167	1.000000	0	
15	31974.525854	1.000000	4001400	32324.335860	0.989178	1000100	31974.525854	1.000000	0	31974.525854	1.000000	999800	31974.525854	1.000000	0	31974.525854	1.000000	0	
15	36469.862394	1.000000	3000000	36963.583284	0.986643	1001200	36552.255512	0.997746	0	36552.255512	0.997746	0	37625.210654	0.969293	0	36552.255512	0.997746	0	
15	41206.463352	1.000000	3999900	41998.663068	0.981138	1000100	41614.785614	0.990188	0	41614.785614	0.990188	0	41614.785614	0.990188	0	41614.785614	0.990188	0	
15	37117.066269	1.000000	1000900	37117.066269	1.000000	0	37117.066269	1.000000	0	37117.066269	1.000000	0	37117.066269	1.000000	0	37117.066269	1.000000	0	
15	37620.790923	1.000000	1999900	39100.157067	0.962165	0	40747.287577	0.923271	0	39732.341313	0.946856	0	40747.287577	0.923271	0	39732.341313	0.946856	0	
15	32673.175509	1.000000	0	32673.175509	1.000000	0	32673.175509	1.000000	0	32673.175509	1.000000	0	32673.175509	1.000000	0	32673.175509	1.000000	0	
15	32673.175509	1.000000	0	32673.175509	1.000000	0	32673.175509	1.000000	0	32673.175509	1.000000	0	32673.175509	1.000000	0	32673.175509	1.000000	1000300	
15	32866.082741	1.000000	0	32866.082741	1.000000	0	32866.082741	1.000000	0	32866.082741	1.000000	0	32866.082741	1.000000	0	32866.082741	1.000000	0	
15	32866.082741	1.000000	1001800	32866.082741	1.000000	0	32866.082741	1.000000	0	32866.082741	1.000000	0	32866.082741	1.000000	0	32866.082741	1.000000	0	
15	31239.237242	1.000000	999100	31239.237242	1.000000	0	31239.237242	1.000000	0	31239.237242	1.000000	0	31239.237242	1.000000	0	31239.237242	1.000000	0	
15	36472.067329	1.000000	3000300	36807.577328	0.990885	0	36651.490855	0.995105	0	36651.490855	0.995105	0	36651.490855	0.995105	1000100	36651.490855	0.995105	0	
15	33609.479821	1.000000	0	33609.479821	1.000000	0	33609.479821	1.000000	0	33609.479821	1.000000	0	33609.479821	1.000000	0	33609.479821	1.000000	0	
15	33609.479821	1.000000	0	33609.479821	1.000000	0	33609.479821	1.000000	0	33609.479821	1.000000	0	33609.479821	1.000000	0	33609.479821	1.000000	0	
15	29763.612940	1.000000	1000200	29763.612940	1.000000	0	29822.614684	0.998022	0	29763.612940	1.000000	0	29968.850450	0.993152	0	29763.612940	1.000000	0	
15	32467.931838	1.000000	0	32467.931838	1.000000	0	32467.931838	1.000000	0	32467.931838	1.000000	0	32467.931838	1.000000	0	32467.931838	1.000000	0	
15	32467.931838	1.000000	0	32467.931838	1.000000	0	32467.931838	1.000000	0	32467.931838	1.000000	1000300	32467.931838	1.000000	0	32467.931838	1.000000	0	
15	31832.001315	1.000000	0	31832.001315	1.000000	0	31832.001315	1.000000	0	31832.001315	1.000000	0	31832.001315	1.000000	0	31832.001315	1.000000	0	
15	31832.001315	1.000000	1001600	31832.001315	1.000000	0	31832.001315	1.000000	0	31832.001315	1.000000	0	31832.001315	1.000000	0	31832.001315	1.000000	0	
15	33099.680224	1.000000	1001100	33099.680224	1.000000	0	33099.680224	1.000000	0	33099.680224	1.000000	0	33099.680224	1.000000	0	33099.680224	1.000000	0	
15	33250.288911	1.000000	999100	33432.317886	0.994555	0	33399.640280	0.995528	0	33399.640280	0.995528	0	33399.640280	0.995528	0	33399.640280	0.995528	0	
15	33773.510979	1.000000	0	36732.022865	0.919457	1000300	34783.842007	0.970954	0	34783.842007	0.970954	0	34783.842007	0.970954	0	34783.842007	0.970954	0	
15	37995.079443	1.000000	1000000	38120.156503	0.996719	0	37995.079443	1.000000	0	37995.079443	1.000000	0	37995.079443	1.000000	0	37995.079443	1.000000	0	
15	40351.514945	1.000000	1000600	43006.663732	0.938262	1000400	40351.514945	1.000000	0	40351.514945	1.000000	0	40351.514945	1.000000	0	40351.514945	1.000000	0	
15	39278.203875	1.000000	2000600	42201.806265	0.930723	999600	41375.107760	0.949320	0	41158.015818	0.954327	0	41375.107760	0.949320	0	41158.015818	0.954327	0	
15	33857.819880	1.000000	0	33920.328839	0.998157	0	34016.130179	0.995346	0	34016.130179	0.995346	0	34305.243777	0.986958	0	34016.130179	0.995346	0	
15	33857.819880	1.000000	1001000	33920.328839	0.998157	0	34016.130179	0.995346	0	34016.130179	0.995346	0	34305.243777	0.986958	0	34016.130179	0.995346	0	
15	35645.797352	1.000000	997900	35645.797352	1.000000	0	35645.797352	1.000000	0	35645.797352	1.000000	0	35645.797352	1.000000	0	35645.797352	1.000000	0	
15	34587.820139	1.000000	1000700	34587.820139	1.000000	0	34587.820139	1.000000	0	34587.820139	1.000000	0	34587.820139	1.000000	0	34587.820139	1.000000	0	
15	36327.866130	1.000000	1000900	36368.151486	0.998892	0	36327.866130	1.000000	0	36327.866130	1.000000	0	36327.866130	1.000000	0	36327.866130	1.000000	0	
15	32696.001012	1.000000	999800	32696.001012	1.000000	0	32861.986932	0.994949	0	32861.986932	0.994949	0	33174.425222	0.985579	0	32861.986932	0.994949	0	
15	37357.863462	1.000000	999900	37357.863462	1.000000	0	37357.863462	1.000000	0	37357.863462	1.000000	0	37357.863462	1.000000	0	37357.863462	1.000000	0	
15	29112.681698	1.000000	1000300	29112.681698	1.000000	0	29112.681698	1.000000	0	29112.681698	1.000000	0	29112.681698	1.000000	0	29112.681698	1.000000	0	
15	29540.925709	1.000000	1000200	30525.754055	0.967738	0	29648.561282	0.996370	0	29648.561282	0.996370	0	29786.424027	0.991758	0	29648.561282	0.996370	0	
15	34546.466578	1.000000	1000400	34546.466578	1.000000	0	34546.466578	1.000000	0	34546.466578	1.000000	0	34546.466578	1.000000	0	34546.466578	1.000000	1000000	
15	31973.815186	1.000000	0	31973.815186	1.000000	0	31973.815186	1.000000	0	31973.815186	1.000000	0	31973.815186	1.000000	0	31973.815186	1.000000	0	
15	31973.815186	1.000000	0	31973.815186	1.000000	0	31973.815186	1.000000	0	31973.815186	1.000000	0	31973.815186	1.000000	0	31973.815186	1.000000	0	
15	33956.258785	1.000000	0	33956.258785	1.000000	999900	33956.258785	1.000000	0	33956.258785	1.000000	0	33956.258785	1.000000	0	33956.258785	1.000000	0	
15	32845.251512	1.000000	4001600	32845.251512	1.000000	999900	33355.257111	0.984710	0	33234.949925	0.988274	0	34482.475888	0.952520	0	33234.949925	0.988274	0	
15	32425.019334	1.000000	0	32425.019334	1.000000	0	32790.739120	0.988847	0	32425.019334	1.000000	0	33272.808124	0.974520	1000600	32425.019334	1.000000	0	
15	31092.862205	1.000000	0	31092.862205	1.000000	0	31291.450716	0.993654	0	31092.862205	1.000000	0	31497.476691	0.987154	0	31092.862205	1.000000	0	
15	31092.862205	1.000000	999800	31092.862205	1.000000	0	31291.450716	0.993654	0	31092.862205	1.000000	0	31497.476691	0.987154	0	31092.862205	1.000000	0	
16	35817.845773	1.000000	2000400	37998.755250	0.942606	0	35817.845773	1.000000	0	35817.845773	1.000000	0	35817.845773	1.000000	999900	35817.845773	1.000000	0	
16	40327.780229	1.000000	1000300	40327.780229	1.000000	1000100	41067.096227	0.981997	0	40327.780229	1.000000	0	40997.021667	0.983676	0	40327.780229	1.000000	0	
16	36262.530470	1.000000	14003200	